2210.508522	19.17	5053.34892	2842.84040	1	0	40	39	81	79
2212.727967	19.25	5200.62887	2987.90090	1	0	41	40	83	81
2214.909461	19.32	5351.42386	3136.51440	1	0	42	41	85	83
2217.052875	19.39	5505.72858	3288.67570	1	0	43	42	87	85
2219.158076	19.47	5663.53718	3444.37910	1	0	44	43	89	87
2221.224935	19.54	5824.84394	3603.61900	1	0	45	44	91	89
2223.253321	19.61	5989.64272	3766.38940	1	0	46	45	93	91
2225.243104	19.68	6157.92770	3932.68460	1	0	47	46	95	93
2227.194152	19.75	6329.69255	4102.49840	1	0	48	47	97	95
2229.106336	19.82	6504.93084	4275.82450	1	0	49	48	99	97
2230.979525	19.89	6683.63633	4452.65680	1	0	50	49	101	99
2232.813589	19.95	6865.80229	4632.98870	1	0	51	50	103	101
2234.608398	20.02	7051.42210	4816.81370	1	0	52	51	105	103
2236.363822	20.08	7240.48872	5004.12490	1	0	53	52	107	105
2238.079730	20.15	7432.99533	5194.91560	1	0	54	53	109	107
